Id,SalePrice
1748,226350.8918788669
1749,151676.81670225973
1750,129222.17479220808
1751,244909.93778426724
1752,122170.85147828443
1753,147985.09052545147
1754,209736.08766525867
1755,166149.03357549544
1756,133462.71952243798
1757,123924.06842694557
1758,143733.27589756707
1759,164659.59620871005
1760,168286.00890361122
1761,138060.20114853172
1762,166222.275925037
1763,181977.20939902496
1764,119364.57499222376
1765,179521.80534046338
1766,187810.927360454
1767,221834.20735866553
1768,145919.72605403946
1769,179804.08447548567
1770,145724.57843303174
1771,136620.962574749
1772,148672.73134611797
1773,127615.25046443874
1774,134997.0947764849
1775,134813.75445650343
1776,124995.65774930622
1777,117209.43665876672
1778,139274.74337197014
1779,120232.7114586105
1780,184032.76658720383
1781,137331.31210337474
1782,98171.34933957933
1783,125162.21829432723
1784,98031.1110384886
1785,118933.76365053664
1786,157475.6443937372
1787,172804.38469502112
1788,65007.09718564945
1789,108564.47359330246
1790,92409.15493906122
1791,186853.9645933965
1792,157107.54192783317
1793,138667.99356973474
1794,145615.48747448853
1795,135980.09076940903
1796,124656.40735706248
1797,117474.1560631985
1798,127977.4873579954
1799,117615.6589341513
1800,129047.32843520619
1801,125704.55075840205
1802,146181.21426605948
1803,155245.25307898404
1804,136016.98831515072
1805,137560.38285852436
1806,110584.16441469314
1807,148473.94407268986
1808,127694.09724950945
1809,117564.02824438801
1810,141424.84140056316
1811,99698.7366539607
1812,100149.53600702158
1813,117869.53012451308
1814,98558.42698825418
1815,55370.10478246427
1816,93787.10586045067
1817,105645.55286902841
1818,142691.92559221163
1819,119148.12143700168
1820,56542.562351414315
1821,115453.2183451104
1822,147187.81081562152
1823,40259.61529355061
1824,134338.74284109677
1825,128120.15031658027
1826,98663.16800444089
1827,106505.66468311433
1828,132862.83374233014
1829,117683.96579232704
1830,146643.4844306337
1831,189880.43174952798
1832,83897.03699631897
1833,145605.85114303554
1834,113023.77376585467
1835,146064.22225728017
1836,130815.91753380976
1837,95358.33822573627
1838,130951.37765917057
1839,87618.2572830101
1840,146534.43872559405
1841,132920.4137057116
1842,74331.53234200766
1843,138663.501793808
1844,137258.0575488486
1845,131383.88950411888
1846,159215.58493521932
1847,156803.66789223917
1848,57040.511597292796
1849,118031.69364208129
1850,122034.09982212064
1851,158310.52620406938
1852,134440.95819293978
1853,131707.9374853677
1854,173900.1970627644
1855,141675.105730882
1856,214825.29302262605
1857,169465.80667932698
1858,132818.67158967734
1859,120467.13338273646
1860,141020.49835125022
1861,120467.13338273646
1862,306438.78323859425
1863,302718.79454288265
1864,302718.79454288265
1865,327378.9277599537
1866,334121.63900331274
1867,250497.1193910327
1868,315187.9847731973
1869,202650.18043601591
1870,254433.97222577376
1871,251358.27077483552
1872,172109.5934593817
1873,226646.25837775745
1874,145924.66228627716
1875,210126.3468839072
1876,195160.80619316763
1877,218954.87814396762
1878,207212.456359011
1879,131019.74689935942
1880,137080.20734403734
1881,222813.53031799546
1882,249598.80575035806
1883,194056.68590548044
1884,204073.61802381495
1885,263570.6873919713
1886,313178.3577866071
1887,212329.32501876532
1888,286523.06828561897
1889,174136.55166119066
1890,129135.59577788255
1891,136524.30460400102
1892,110047.08794392436
1893,127588.65483050642
1894,135847.17796392716
1895,140428.30161293247
1896,121756.19322472616
1897,106223.7918844984
1898,108492.76447980561
1899,151236.2985037077
1900,162861.01498267546
1901,162896.20068142898
1902,134703.5114311357
1903,219644.64997436156
1904,139533.94093777266
1905,183711.32001063146
1906,170057.56449241933
1907,201284.98462713562
1908,116660.62273722235
1909,144838.62522577093
1910,129812.6522300488
1911,207228.3350163159
1912,298003.61735871935
1913,150548.9007087159
1914,56040.67667726193
1915,303984.94931972364
1916,76799.01007656814
1917,272130.9699761633
1918,137116.63096035866
1919,162843.58580822582
1920,146843.22184298048
1921,471497.7663817219
1922,330427.22425082716
1923,207510.83155855702
1924,210342.71191358657
1925,216408.63172246193
1926,401606.32716463937
1927,135190.01767440693
1928,164007.28175698753
1929,123593.21844949976
1930,130768.38107931719
1931,141201.47749473603
1932,128367.29162230817
1933,177774.20240204543
1934,178200.08644814236
1935,175036.67524322958
1936,183334.09030491023
1937,182092.50652135772
1938,171745.5644333497
1939,234577.40259037868
1940,203408.9972325077
1941,170587.6172314802
1942,185246.4277496281
1943,213498.51357423986
1944,337096.0766683004
1945,379124.76606088236
1946,138612.2702471161
1947,303756.19130705134
1948,185531.99962257492
1949,242689.34272259343
1950,180836.4654066178
1951,266705.4745170905
1952,218097.27788305597
1953,169344.21916334887
1954,199152.71005688017
1955,132737.04281031774
1956,290649.4568290184
1957,155647.3470755778
1958,305703.1430881178
1959,136780.4547330424
1960,115165.23161669025
1961,116925.47250572998
1962,100076.61407614357
1963,107217.3934928458
1964,103373.84799055885
1965,149054.5841114328
1966,157540.78863397942
1967,277915.95256239286
1968,415445.03068428306
1969,400539.2785539646
1970,436500.8562330831
1971,459031.38157532766
1972,389205.19262141193
1973,269198.7239277538
1974,322373.4270233885
1975,438235.38589324296
1976,263763.9206173666
1977,364575.889243728
1978,390921.2624987557
1979,334649.91874896653
1980,191549.41327012057
1981,348866.79225823807
1982,227462.82274113223
1983,211613.94079857605
1984,172836.90273675654
1985,212405.0945254905
1986,213544.79859473903
1987,181984.78501212082
1988,171633.85941874943
1989,192060.1384476826
1990,214293.46994934152
1991,253613.02480163804
1992,209453.6712577624
1993,170546.77038425158
1994,245633.30130832983
1995,185891.14209015708
1996,245072.5294667872
1997,322943.91664060595
1998,356877.2168896037
1999,252019.32944371353
2000,306671.69327147224
2001,254752.79364400925
2002,236025.2204293451
2003,249159.51616920816
2004,266316.00830215734
2005,231898.66278391218
2006,237599.82418414144
2007,245628.10532122353
2008,218531.0458552055
2009,186236.4812963903
2010,193372.41928438426
2011,153076.43873162605
2012,180833.38642499977
2013,181762.79612820287
2014,183372.32540771467
2015,203878.49370738684
2016,186091.9535079892
2017,196660.7112984913
2018,124213.09985049111
2019,131964.18006998498
2020,113242.28786033037
2021,111548.04271206612
2022,186679.38963479613
2023,128460.43979657303
2024,218203.4089912602
2025,366721.4354176333
2026,177021.71076004836
2027,147632.01170453825
2028,156862.23155160793
2029,166338.9071823879
2030,281375.54201902566
2031,264975.2668483772
2032,279680.24504479766
2033,286169.4653675622
2034,166843.47575617797
2035,209032.49290685743
2036,196762.7626699591
2037,205847.18129092423
2038,310907.3247277479
2039,223378.7445698075
2040,350370.33103675954
2041,276887.0573146296
2042,198856.00148634982
2043,172043.9842456784
2044,172594.76538128481
2045,211082.99085197982
2046,146278.42063699022
2047,141377.22368325375
2048,140229.85657843796
2049,144720.69587864567
2050,188892.68495420352
2051,110849.25824800064
2052,132502.1739314605
2053,149390.3678483421
2054,84997.7352496139
2055,164305.9439966269
2056,136554.15454843905
2057,119628.45935805813
2058,225931.01596695758
2059,135113.927178119
2060,169360.50155526894
2061,184710.11564959717
2062,133616.2468151895
2063,111839.60624959691
2064,138770.99437869745
2065,125702.03887948296
2066,167867.90406297272
2067,118446.16685668204
2068,145914.38338313857
2069,87246.46560086857
2070,110808.97456939003
2071,93844.26425567303
2072,119467.49498402352
2073,142016.2784657549
2074,188292.92941223716
2075,147509.22247073753
2076,126238.3772964365
2077,153311.48722052394
2078,130060.96535741127
2079,133290.15408811014
2080,115484.46812257533
2081,120111.36166221976
2082,123922.27945117402
2083,141201.75249222407
2084,107621.98663795335
2085,121886.6816289517
2086,135161.52744423746
2087,120089.44930737138
2088,96785.4806170543
2089,71949.55798956244
2090,128507.71515949517
2091,120046.00855358134
2092,125128.69826234724
2093,121500.93222114228
2094,134805.791606545
2095,153170.10497824207
2096,81189.08579972322
2097,90233.39337263354
2098,142856.00371969136
2099,63230.87931141472
2100,89872.47186041299
2101,121499.88689452206
2102,137781.46065192434
2103,98637.97422970354
2104,131903.0538835535
2105,114266.71714564621
2106,70701.9587494753
2107,254232.26145479767
2108,118324.18783417612
2109,112551.25553864508
2110,130772.50625701618
2111,166866.0595981906
2112,131966.40081841036
2113,114217.21591590425
2114,104329.186950102
2115,155630.85329414118
2116,128275.78632838745
2117,147445.58953793102
2118,119437.93746002813
2119,106174.46767077662
2120,121035.45391596548
2121,106342.57068124322
2122,94909.31307013938
2123,82413.47237559078
2124,184807.7020639677
2125,129747.93086768729
2126,146651.2643794524
2127,163555.1669765889
2128,122590.51705530251
2129,112731.37696897163
2130,138391.4582668105
2131,155470.41043397968
2132,117706.09407943972
2133,121352.12088199456
2134,120959.49773993358
2135,101294.06301332086
2136,72475.55388501438
2137,113099.82056872844
2138,132698.5552809993
2139,154172.69110551078
2140,138915.18525578003
2141,146239.45771768122
2142,131143.23566609455
2143,131820.4501745218
2144,119029.6418526948
2145,137084.6334968165
2146,164682.29458478352
2147,142438.2857832889
2148,124294.03402067673
2149,137013.43722491383
2150,210737.19384618633
2151,133892.42121217636
2152,191697.630702541
2153,173568.85219965118
2154,108874.80327099866
2155,133091.7247169018
2156,250285.0762677098
2157,228731.303462548
2158,246816.60726328168
2159,215465.6378116378
2160,178021.94752471033
2161,239889.20408067506
2162,354758.91843734024
2163,352701.2110345163
2164,248549.25145272774
2165,187644.17901472107
2166,149061.90818191142
2167,220465.99049224664
2168,202088.82888806288
2169,198460.0657219399
2170,216284.47887004336
2171,145350.66042160965
2172,141490.7626118106
2173,165818.58471694324
2174,232578.52034874543
2175,316138.1829439182
2176,310814.3119011262
2177,241382.0766415814
2178,214195.7805528499
2179,138306.29074493793
2180,206104.09377006412
2181,191523.3605221075
2182,216280.1643975338
2183,191901.74550217413
2184,129275.0415894276
2185,125676.3097258215
2186,142740.78205672957
2187,152341.40444853884
2188,159521.84772993939
2189,218966.19035623476
2190,84416.5909940198
2191,83937.61169911627
2192,101194.24576344348
2193,112381.49417852683
2194,102413.20878939227
2195,115228.30479258734
2196,109586.90077351549
2197,115241.63848080611
2198,163733.89016613137
2199,178901.89762713303
2200,130171.98520262934
2201,136163.5892380513
2202,214482.38054894653
2203,144595.07556784805
2204,171481.2445629147
2205,97116.1526193304
2206,135292.8282708552
2207,212898.16123227464
2208,248480.12795543994
2209,198994.83330313634
2210,123542.4315169757
2211,123893.73132318504
2212,110417.76526532232
2213,102318.38598188804
2214,122979.35082417967
2215,108612.68430414105
2216,149539.24718538197
2217,101887.23934980626
2218,64760.872669879376
2219,66678.37471283098
2220,62876.15589015502
2221,303984.94931972364
2222,252134.24778377547
2223,273776.43485806405
2224,211731.5014059932
2225,123199.58622958238
2226,178150.11769239776
2227,197283.00402947204
2228,262705.6353185008
2229,242931.40325295663
2230,152895.3116429095
2231,222041.58151695607
2232,176212.72374098067
2233,173785.3520858661
2234,257116.28482537068
2235,219605.76546527518
2236,284181.05139477906
2237,352314.8173682887
2238,198114.99116921038
2239,125427.8157279054
2240,159965.802747791
2241,156211.9502069519
2242,127722.02902991898
2243,126005.42437041896
2244,110618.2503905756
2245,108093.92151740454
2246,150030.21303493905
2247,113738.81945939705
2248,122535.01111647738
2249,123680.64191527451
2250,135229.78773199295
2251,115703.51442775271
2252,180262.3471132945
2253,157972.81031370765
2254,180172.46668594528
2255,182585.5913558424
2256,185714.93542807596
2257,197700.25045575426
2258,177048.75436715048
2259,171880.00725687825
2260,163379.45467302247
2261,199398.6203690841
2262,226846.86890717086
2263,345855.4035770194
2264,404890.18274318054
2265,176192.43687693204
2266,282287.46842586104
2267,383796.6007229847
2268,378664.62147783034
2269,143007.3672416587
2270,187507.73729906007
2271,223254.2645507416
2272,206895.41067891457
2273,159733.33488469338
2274,167386.30916618984
2275,174227.1612401102
2276,183625.0317046677
2277,183902.28939135897
2278,148845.14564958063
2279,127110.32944871458
2280,131222.2215945094
2281,163779.863852627
2282,184789.82069119345
2283,105577.99796797041
2284,105267.84841125907
2285,158220.85417235203
2286,123934.43441382509
2287,354500.5253377255
2288,275310.63711372233
2289,388332.50316051
2290,459435.2115958927
2291,329948.21495587664
2292,415450.5949468463
2293,465400.6567912985
2294,428136.81217024755
2295,442525.87258469785
2296,270728.3072472835
2297,296278.05422073964
2298,317636.2739824964
2299,408326.50785447634
2300,339484.08360020426
2301,277400.93789420417
2302,236616.95698032324
2303,247164.9930239345
2304,251277.8083995865
2305,181514.8504476727
2306,176841.05025564838
2307,177313.83565590027
2308,220241.10608102012
2309,277462.67916836025
2310,217998.56678935292
2311,200083.8060665641
2312,170803.44021306065
2313,173983.5235518105
2314,188519.0960105877
2315,174630.0522616882
2316,182447.67162191035
2317,177232.52531352243
2318,173617.21137333085
2319,181088.66593841417
2320,200185.69225263473
2321,243859.49772272716
2322,181984.78501212082
2323,182070.3375949426
2324,175776.89737154817
2325,203627.5276734194
2326,171323.4346378669
2327,214293.46994934152
2328,223363.51505466903
2329,180002.97767622856
2330,170746.48867122942
2331,344741.40864240244
2332,410847.3015962869
2333,326154.58236802503
2334,250962.55537093928
2335,265566.93875587557
2336,327545.5879597114
2337,210084.11937671754
2338,275318.69405699125
2339,223504.11178834966
2340,407751.9133905788
2341,201628.1671597785
2342,232566.37170710383
2343,215106.20520538083
2344,229636.46896545388
2345,242572.88704215028
2346,224588.30709684757
2347,199782.0399890424
2348,232310.6879330649
2349,162992.90063995591
2350,280226.4481996456
2351,243501.3153084865
2352,246677.5175014675
2353,219644.65632458648
2354,140546.18605429793
2355,164718.24763266806
2356,150970.47263104087
2357,188693.74929997808
2358,191944.87261484156
2359,126087.05770181974
2360,110488.01250991052
2361,143801.63048371
2362,256740.44866277886
2363,135355.57226359635
2364,162943.81872740822
2365,224658.07453478908
2366,215390.41915679278
2367,227432.2775228947
2368,223190.73967286412
2369,222760.32440499676
2370,164478.05144641036
2371,167230.27135020107
2372,190711.74198824758
2373,271334.3639577343
2374,312071.40164483525
2375,247972.5793426953
2376,284782.90834064025
2377,363688.803531534
2378,143082.71454399015
2379,191583.39511501926
2380,143781.7147457755
2381,156980.82551250802
2382,199275.20328744355
2383,196373.43887128835
2384,244169.0131538123
2385,164037.22799535503
2386,138536.68633537623
2387,139076.84546814038
2388,98913.34507920739
2389,128661.39537493214
2390,146482.7503362659
2391,146294.18895999924
2392,116841.55213774103
2393,174365.7404734563
2394,145814.0192633613
2395,210993.2408847433
2396,139603.5624588643
2397,214645.37152855372
2398,129396.19096504626
2399,63259.20251434514
2400,61812.376614987385
2401,111612.23656026249
2402,143000.60010996525
2403,141413.59871603054
2404,148387.03076657894
2405,157465.9611479968
2406,142791.9483132851
2407,122925.94943975723
2408,142831.65215478258
2409,126595.30106131062
2410,172438.59637212
2411,122120.0059375838
2412,163628.9956333917
2413,136042.80191820732
2414,137099.89956512087
2415,140233.87758987592
2416,133261.11474538123
2417,124516.72648154854
2418,127542.50344739233
2419,124800.0554510667
2420,124505.2904812304
2421,155139.15514838276
2422,118512.54529113077
2423,127965.03590792936
2424,154339.5378713762
2425,177794.74696726236
2426,128575.56002751928
2427,136941.9989585876
2428,181201.91603996017
2429,118771.44805356386
2430,129899.12409170752
2431,107293.88586039166
2432,144157.6594068868
2433,145543.71380259685
2434,138037.16530667403
2435,143352.33128431716
2436,113600.97997212797
2437,107273.53525543217
2438,125538.9713800607
2439,111745.56869423616
2440,120555.62888189865
2441,99362.93915842983
2442,103223.72828925938
2443,121222.89659865425
2444,127538.63568132464
2445,72964.7493639229
2446,126558.32390046069
2447,189514.54828107535
2448,137017.90418123183
2449,109628.7668392038
2450,157745.0893149257
2451,121716.57825758705
2452,209444.59020969868
2453,96166.55609911568
2454,128731.52653069535
2455,125467.10050966921
2456,131179.47898770348
2457,124456.04175160245
2458,115705.53265115099
2459,105395.43394050367
2460,135072.62268770192
2461,107280.02893401583
2462,133436.50515274276
2463,125273.43826320671
2464,169078.30554962592
2465,128869.88816571624
2466,107338.86107351494
2467,141179.9827071182
2468,73689.34433439966
2469,76266.19762899834
2470,183403.328549584
2471,209948.1584735742
2472,168002.13126723803
2473,123143.77372033524
2474,93642.4219745844
2475,232216.56853875724
2476,109482.49893381608
2477,127145.58691160797
2478,161855.26689166864
2479,115211.66576369334
2480,148300.432414313
2481,121859.24623713347
2482,131807.30930436688
2483,113683.79777885338
2484,119504.19485585282
2485,125053.94866955299
2486,157061.0478232793
2487,192671.13768040852
2488,161278.21366551786
2489,150208.96888433912
2490,145949.0021505069
2491,94014.20225860948
2492,182750.20758501205
2493,153032.57831147886
2494,159646.11203328258
2495,89405.25555647508
2496,230992.7519733001
2497,152666.23333458445
2498,110877.35264453523
2499,92587.53273258015
2500,125109.9916997813
2501,140228.6789482201
2502,149538.97428644283
2503,93620.57767622052
2504,189504.4888701195
2505,228335.39661940694
2506,255445.02799342014
2507,306705.7923516975
2508,255445.02799342014
2509,213135.81695263585
2510,222850.43890293353
2511,180007.05728959074
2512,200869.77278980386
2513,208604.6932575127
2514,236476.51938072458
2515,145587.87457897706
2516,163407.2382165854
2517,141731.25942377155
2518,150747.38821561195
2519,217457.35933353475
2520,207237.34426347134
2521,190574.59516596113
2522,220824.80280591972
2523,128031.82731757865
2524,136383.74454004434
2525,147376.11595262727
2526,134801.62130811118
2527,114682.52857185206
2528,132200.99385710884
2529,137996.56258057407
2530,122134.98498426187
2531,245386.29461256383
2532,223606.3045200293
2533,195401.37499306691
2534,228803.7167806255
2535,319164.6646403631
2536,241507.63119580783
2537,236178.79738094087
2538,183338.82060919562
2539,190293.5628625458
2540,173918.1917305566
2541,177940.27145889093
2542,155190.73633025534
2543,125071.60955769752
2544,128100.03377645856
2545,134244.32054198836
2546,132706.41682333383
2547,141895.03877965102
2548,151985.8136458119
2549,155370.67806877723
2550,311160.78081683797
2551,135542.17974131842
2552,123929.90097006976
2553,76611.20660547147
2554,106290.69697037878
2555,123974.09241495316
2556,109008.85552126
2557,119123.34289789693
2558,155423.9032297089
2559,136010.75685069768
2560,130301.20539807795
2561,154680.50865351412
2562,121120.69666450932
2563,144069.53917481905
2564,191530.28839217877
2565,146493.51935836463
2566,153791.88718630225
2567,121927.22351133842
2568,191508.9772124787
2569,189419.99087500834
2570,123542.4315169757
2571,171912.47391510764
2572,189220.4848183532
2573,203149.5446313121
2574,272929.798972516
2575,134315.03309729495
2576,124401.82612949557
2577,147875.27654209212
2578,87091.22374669094
2579,64558.406033102045
2580,123971.57289769937
2581,110963.24146513263
2582,101914.10976944366
2583,275528.44363926793
2584,164532.30994566705
2585,175075.1574484182
2586,220685.31388406194
2587,199152.70850838002
2588,157102.2686040665
2589,145881.5412747926
2590,216892.0601137596
2591,214425.6073338444
2592,213037.80468470734
2593,248943.11480245754
2594,180149.98567920478
2595,213304.75060095382
2596,338171.9840274234
2597,182199.88306260112
2598,274706.64042926143
2599,332022.86363758944
2600,186977.35838892715
2601,140448.57808949464
2602,79389.86206677326
2603,104659.08826590981
2604,89293.95922647273
2605,72193.42005146327
2606,144128.16308683896
2607,180884.30148037573
2608,204648.59372274653
2609,162093.50491544206
2610,114176.56254129106
2611,132814.67336792505
2612,144225.76995274067
2613,132702.06607611445
2614,129889.20927179267
2615,150829.38038364396
2616,142069.00244235358
2617,175125.09741144552
2618,203700.47040696084
2619,201777.42915275614
2620,183018.73851793286
2621,181911.419254913
2622,185041.83849507233
2623,246863.51977486507
2624,281346.92089270474
2625,338318.4843159963
2626,163452.0004114712
2627,189695.22531516798
2628,448127.7756872367
2629,567588.9447406653
2630,354043.3032840687
2631,444033.1609142995
2632,440209.0622543222
2633,307141.7826112016
2634,398962.0819870184
2635,155963.53698626056
2636,190395.32499240353
2637,188321.60670365012
2638,261802.50432024963
2639,188062.07744552096
2640,148845.80733580416
2641,100730.06234685109
2642,190251.9451955534
2643,104352.21379499456
2644,121678.33667086065
2645,108312.15879384802
2646,100282.40042294907
2647,106428.44166129548
2648,142965.63525499307
2649,151644.21293666217
2650,152127.5271858561
2651,145257.4430467676
2652,415560.35775655264
2653,245007.65327903183
2654,236860.57514112955
2655,401766.083036922
2656,332297.66234522936
2657,350645.82761584636
2658,295947.01041604794
2659,325937.75392650405
2660,351421.0907036886
2661,346678.5178519056
2662,351049.35630848317
2663,270767.9372826326
2664,266745.9374673506
2665,332583.0579617306
2666,279272.3168106044
2667,172734.63546047272
2668,186902.92428118325
2669,172591.51332322072
2670,294640.61844810995
2671,186146.32825553496
2672,189860.73249211078
2673,215270.09383929093
2674,211699.30973946833
2675,177876.93508383885
2676,184698.68757215823
2677,192654.99534293616
2678,258017.09951971154
2679,273437.5193929767
2680,280955.1692572956
2681,427339.97261479904
2682,352910.8961201378
2683,548635.9517032184
2684,315896.56528581004
2685,367418.53604420734
2686,249246.2190689521
2687,313297.973634853
2688,226101.6331052699
2689,221502.04439671827
2690,474555.47008969303
2691,178981.3932958274
2692,140830.6309179548
2693,198695.55157962427
2694,151086.42253468072
2695,189913.92729759627
2696,183028.63564037473
2697,181960.925781782
2698,196689.58775625264
2699,173080.95772076244
2700,153276.44113733264
2701,152399.84428747624
2702,109702.43037621725
2703,146603.16790955295
2704,140452.57915567924
2705,120556.7302452279
2706,117246.28994297043
2707,133148.18037745124
2708,134826.1299337399
2709,114219.44936169591
2710,127720.73505730426
2711,294334.54918366554
2712,391051.97320775193
2713,173074.15253428445
2714,160296.1890615454
2715,159450.06135428
2716,154265.16911450692
2717,183381.89976212606
2718,222091.68275551443
2719,152785.82976070323
2720,183320.6668403496
2721,137681.47029642493
2722,160768.4242173771
2723,147694.2063597317
2724,127886.8926450013
2725,137377.9311089723
2726,142800.79073454463
2727,180726.57601363838
2728,166465.59976754655
2729,152394.8565898668
2730,142157.72585869697
2731,131799.71487655715
2732,124581.17672202102
2733,158678.17339050234
2734,156802.93180824214
